Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-1057-2006","2006-06-21 00:00:00","86556","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","4440000","1374.96","1374.96","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","4","4","",""
"11-1058-2006","2006-06-21 00:00:00","54913","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","2450000","668.9","668.9","","","","Financial Centre","Dubai Mall","Burj Khalifa","1","1","",""
"11-1059-2006","2006-06-21 00:00:00","124778","Sales","Sale","Ready","Free Hold","Residential","Al Thanyah Third","Land","","14877485","1974.52","1974.52","","","","","","","1","1","",""
"11-106-2006","2006-01-28 00:00:00","16691","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1695800","1291.35","1291.35","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1060-2006","2006-06-21 00:00:00","87019","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","988.12","988.12","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1061-2006","2006-06-21 00:00:00","77684","Sales","Sale","Ready","Non Free Hold","Commercial","Eyal Nasser","Land","Commercial","8500000","420.85","420.85","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","4","",""
"11-1062-2006","2006-06-24 00:00:00","124781","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","21970586","2668.15","2668.15","","","","","","","1","1","",""
"11-1063-2006","2006-06-24 00:00:00","94634","Sales","Sale","Ready","Non Free Hold","Commercial","Muhaisanah Fourth","Land","Commercial","8500000","1928.57","2549.35","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1064-2006","2006-06-24 00:00:00","52459","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","3000000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","1","1","",""
"11-1065-2006","2006-06-24 00:00:00","86460","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","1025.68","1025.68","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1066-2006","2006-06-24 00:00:00","86484","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","955.95","1289.92","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1067-2006","2006-06-24 00:00:00","37630","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","3500000","232.26","232.26","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1068-2006","2006-06-24 00:00:00","94630","Sales","Sale","Ready","Non Free Hold","Commercial","Muhaisanah Fourth","Land","Commercial","10400000","2100.26","2100.26","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1069-2006","2006-06-24 00:00:00","29830","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","5500000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-107-2006","2006-01-28 00:00:00","67701","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","3100000","707.27","707.27","","","","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1070-2006","2006-06-25 00:00:00","38253","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","2150000","232.26","232.26","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1071-2006","2006-06-25 00:00:00","16800","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","2150000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1072-2006","2006-06-25 00:00:00","86471","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","1001.54","1245.57","","","","Marina Mall Metro Station","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1073-2006","2006-06-25 00:00:00","7248","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1700000","232.26","232.26","","","","","","","1","1","",""
"11-1074-2006","2006-06-25 00:00:00","85193","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","2572800","1867.35","1867.35","","","","Etisalat Metro Station","City Centre Mirdif","","1","1","",""
"11-1075-2006","2006-06-25 00:00:00","77397","Sales","Sale","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","6000000","413.6","413.6","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1076-2006","2006-06-25 00:00:00","89814","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2964810","1488.86","762.83","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1077-2006","2006-06-25 00:00:00","90309","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","2516000","1579.35","1579.35","","","","","City Centre Mirdif","","1","1","",""
"11-1078-2006","2006-06-25 00:00:00","94631","Sales","Sale","Ready","Non Free Hold","Commercial","Muhaisanah Fourth","Land","Commercial","10200000","2203.75","2203.75","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-108-2006","2006-01-28 00:00:00","91711","Sales","Sale","Ready","Non Free Hold","Residential","Al Murqabat","Land","Residential","4500000","184.69","184.69","","","","","","","1","7","",""
"11-1080-2006","2006-06-25 00:00:00","94632","Sales","Sale","Ready","Non Free Hold","Commercial","Muhaisanah Fourth","Land","Commercial","10100000","1930.9","1930.9","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1081-2006","2006-06-25 00:00:00","31100","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","5300000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1082-2006","2006-06-26 00:00:00","88307","Sales","Sale","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","9750000","1393.55","1393.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1083-2006","2006-06-26 00:00:00","86452","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2400000","1302.94","1302.94","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1084-2006","2006-06-26 00:00:00","96382","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2050000","935.2","1111.12","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1085-2006","2006-06-26 00:00:00","124768","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","46388940","7182.79","7182.79","","","","","","","1","1","",""
"11-1086-2006","2006-06-26 00:00:00","96377","Sales","Sale","Ready","Free Hold","Residential","Marsa Dubai","Land","Residential Flats","90000000","3500.31","3500.31","","","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","",""
"11-1087-2006","2006-06-26 00:00:00","75425","Sales","Sale","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","2703000","167.41","167.41","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","3","",""
"11-1088-2006","2006-06-26 00:00:00","30327","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3900000","958.29","958.29","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1089-2006","2006-06-27 00:00:00","74928","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","1200000","232.26","232.26","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-109-2006","2006-01-28 00:00:00","56851","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","4500000","594.58","594.58","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1090-2006","2006-06-27 00:00:00","80613","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","2500000","269.42","269.42","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","6","",""
"11-1091-2006","2006-06-27 00:00:00","74602","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","2000000","232.26","232.26","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1092-2006","2006-06-27 00:00:00","76925","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","900000","334.45","334.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1093-2006","2006-06-28 00:00:00","62753","Sales","Sale","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","1500000","834.08","834.08","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","",""
"11-1094-2006","2006-06-28 00:00:00","93780","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2400000","1304.51","1304.51","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1095-2006","2006-06-28 00:00:00","79508","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","5540000","928.1","928.1","","","","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1096-2006","2006-06-28 00:00:00","86663","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","1024.7","1024.7","","","","Marina Mall Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1097-2006","2006-06-28 00:00:00","32237","Sales","Sale","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","1800000","146.32","146.32","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1098-2006","2006-06-28 00:00:00","7186","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","6000000","232.26","227.49","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1099-2006","2006-06-28 00:00:00","86681","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2400000","1303.01","1303.01","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-11-2006","2006-01-03 00:00:00","84444","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","1380230","1115.02","1115.02","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-110-2006","2006-01-29 00:00:00","78790","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","1250000","1221.95","1221.95","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1100-2006","2006-06-28 00:00:00","96401","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","1900000","818.46","818.46","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1101-2006","2006-06-28 00:00:00","86420","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","988.18","988.18","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1102-2006","2006-06-28 00:00:00","86871","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","988.49","988.49","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1103-2006","2006-06-28 00:00:00","87290","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","989.11","989.11","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1104-2006","2006-06-28 00:00:00","4847","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","12000000","461.73","461.73","","","","ADCB Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1105-2006","2006-07-01 00:00:00","76557","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","650000","236.07","236.07","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","5","",""
"11-1106-2006","2006-07-01 00:00:00","94641","Sales","Sale","Ready","Non Free Hold","Commercial","Muhaisanah Fourth","Land","Commercial","9000000","2462.39","2462.39","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-1107-2006","2006-07-01 00:00:00","35253","Sales","Sale","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","3300000","766.45","766.45","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1108-2006","2006-07-01 00:00:00","88084","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","24600000","10684.31","5134.13","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","2","61","",""
"11-1109-2006","2006-07-01 00:00:00","94638","Sales","Sale","Ready","Non Free Hold","Commercial","Muhaisanah Fourth","Land","Commercial","8400000","1874.32","1874.32","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-111-2006","2006-01-29 00:00:00","63097","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","1320000","225.29","225.29","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1110-2006","2006-07-01 00:00:00","59623","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","1780000","1637.23","1637.23","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","5","",""
"11-1111-2006","2006-07-02 00:00:00","65161","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","1440000","1070.52","1070.52","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","15","",""
"11-1112-2006","2006-07-02 00:00:00","57415","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","1663728","1128.21","1128.21","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1113-2006","2006-07-02 00:00:00","94640","Sales","Sale","Ready","Non Free Hold","Commercial","Muhaisanah Fourth","Land","Commercial","7400000","1816.53","1816.53","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1114-2006","2006-07-02 00:00:00","93257","Sales","Sale","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","12415000","1774.45","1774.45","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1115-2006","2006-07-02 00:00:00","80687","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","1995000","1950.96","1950.96","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1116-2006","2006-07-02 00:00:00","94988","Sales","Sale","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","9400000","1579.35","1579.35","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-1117-2006","2006-07-03 00:00:00","50181","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Second","Land","Residential","1596280","1059.28","1059.28","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
