"address","location/lat","location/lng","name","numberOfGuests","pricing/rate/amount","pricing/rate/amount_formatted","pricing/rate/currency","pricing/rate/is_micros_accuracy","pricing/rate_type","pricing/rate_with_service_fee/amount","pricing/rate_with_service_fee/amount_formatted","pricing/rate_with_service_fee/currency","pricing/rate_with_service_fee/is_micros_accuracy","roomType","stars","url"
"Dubai, United Arab Emirates","25.19247","55.27986","Full Burj Khalifa & Fountain Views | 1br apartment","2","795","ﺩ.ﺇ795","AED","false","nightly","795","ﺩ.ﺇ795","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/50518505"
"Dubai, United Arab Emirates","25.10595","55.15054","Shoreline 1BR Stunning Views  The Palm Jumeirah","4","899","ﺩ.ﺇ899","AED","false","nightly","899","ﺩ.ﺇ899","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/44414094"
"Dubai, United Arab Emirates","25.18585","55.29148","One bedroom Damac Tower by Parmaunt","3","838","ﺩ.ﺇ838","AED","false","nightly","838","ﺩ.ﺇ838","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/44112876"
"Dubai, Dubai Marina, United Arab Emirates","25.088","55.147","Spectacular 3 BR- The Torch, Dubai Marina.","6","794","ﺩ.ﺇ794","AED","false","nightly","794","ﺩ.ﺇ794","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/31609612"
"Dubai, United Arab Emirates","25.093","55.254","Elegant 4BR Villa with Private Backyard in Dubai Hills","8","923","ﺩ.ﺇ923","AED","false","nightly","923","ﺩ.ﺇ923","AED","false","Entire villa","3.5","https://www.airbnb.com/rooms/47970767"
"Dubai, United Arab Emirates","25.02674","55.14935","Affordable Luxury 5 mins from Ibn Batuta!!","4","874","ﺩ.ﺇ874","AED","false","nightly","874","ﺩ.ﺇ874","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/19422102"
"Dubai, United Arab Emirates","25.18","55.277","Blissful 1BR at Vezul Residence Business Bay","2","843","ﺩ.ﺇ843","AED","false","nightly","843","ﺩ.ﺇ843","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/53411727"
"Dubai, United Arab Emirates","25.19","55.272","Crisp Downtown 1BR w/ City View, Pool & Gym","2","899","ﺩ.ﺇ899","AED","false","nightly","899","ﺩ.ﺇ899","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/42213507"
"Dubai, United Arab Emirates","25.08272","55.14076","JBR beach front 4 Bed | High Floor | by bnbmehomes","8","931","ﺩ.ﺇ931","AED","false","nightly","931","ﺩ.ﺇ931","AED","false","Entire condo","5","https://www.airbnb.com/rooms/51876249"
"Dubai, United Arab Emirates","25.13934","55.13333","Modern 1BR Suite. Private Beach,Pool, Gym, Parking","4","809","ﺩ.ﺇ809","AED","false","nightly","809","ﺩ.ﺇ809","AED","false","Entire condo","5","https://www.airbnb.com/rooms/42911267"
"دبي, United Arab Emirates","25.18313","55.25599","Burj Khalifa view from ALL rooms | Brand New 3BR!","6","900","ﺩ.ﺇ900","AED","false","nightly","900","ﺩ.ﺇ900","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/50514841"
"Dubai, United Arab Emirates","25.071","55.125","Gorgeous 52|42 Tower 2BR w/ Sea View, Elevator, Pool & Gym","4","806","ﺩ.ﺇ806","AED","false","nightly","806","ﺩ.ﺇ806","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/54365145"
"Dubai, United Arab Emirates","25.1139","55.13516","A room with views, peace & tranquilly on The Palm","2","400","ﺩ.ﺇ400","AED","false","nightly","400","ﺩ.ﺇ400","AED","false","Private room in condo",,"https://www.airbnb.com/rooms/22058469"
"Dubai, United Arab Emirates","25.11651","55.13957","Classy |Terrace | Yacht view","5","850","ﺩ.ﺇ850","AED","false","nightly","850","ﺩ.ﺇ850","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/49625108"
"Dubai, United Arab Emirates","25.11184","55.1391","1 Bedroom Apartment","2","793","ﺩ.ﺇ793","AED","false","nightly","793","ﺩ.ﺇ793","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/42527110"
"Palm Jumeirah, Dubai, United Arab Emirates","25.11335","55.13925","Palm Jumeirah stunning sea view, direct beach, Lux","2","798","ﺩ.ﺇ798","AED","false","nightly","798","ﺩ.ﺇ798","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/38990167"
"Dubai, United Arab Emirates","25.18591","55.29327","Luxurious 2 Bedroom Apartment in Downtown Dubai","4","782","ﺩ.ﺇ782","AED","false","nightly","782","ﺩ.ﺇ782","AED","false","Entire vacation home","5","https://www.airbnb.com/rooms/54114225"
"Dubai, United Arab Emirates","25.05743","55.28966","Villa Al Reem - Arabian Ranches - 4 bedroom","8","856","ﺩ.ﺇ856","AED","false","nightly","856","ﺩ.ﺇ856","AED","false","Entire villa","5","https://www.airbnb.com/rooms/13610889"
"Dubai, United Arab Emirates","25.18726","55.29315","Luxurious appartement on Paramount Tower","4","850","ﺩ.ﺇ850","AED","false","nightly","850","ﺩ.ﺇ850","AED","false","Entire serviced apartment","5","https://www.airbnb.com/rooms/52589630"
"Dubai, United Arab Emirates","25.14027","55.13864","Vacation Living | 1B | 5 PAX | Direct Beach Access","5","784","ﺩ.ﺇ784","AED","false","nightly","784","ﺩ.ﺇ784","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/48097723"
"Dubai, United Arab Emirates","25.04","55.259","Charming Villa in Arabian Ranches","6","829","ﺩ.ﺇ829","AED","false","nightly","829","ﺩ.ﺇ829","AED","false","Entire villa","5","https://www.airbnb.com/rooms/47984314"
"دبي, Dubai, United Arab Emirates","25.19352","55.28393","BOOK HERE! Nearby Dubai Mall, 2BR Mada Residence","6","805","ﺩ.ﺇ805","AED","false","nightly","805","ﺩ.ﺇ805","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/38708489"
"دبي, United Arab Emirates","25.09894","55.25318","Peaceful 3 Bedroom plus Maids Villa in Dubai Hills","7","839","ﺩ.ﺇ839","AED","false","nightly","839","ﺩ.ﺇ839","AED","false","Entire home","4.5","https://www.airbnb.com/rooms/51334350"
"Dubai, United Arab Emirates","25.01161","55.29073","Amazing apartment clean,modern,swimming pool view","4","850","ﺩ.ﺇ850","AED","false","nightly","850","ﺩ.ﺇ850","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/52447973"
"Dubai, United Arab Emirates","25.07749","55.14268","SPCAIOUS AND CLASSY 1 BR APARTMENT IN DUBAI MARINA","2","808","ﺩ.ﺇ808","AED","false","nightly","808","ﺩ.ﺇ808","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53121310"
"Dubai, United Arab Emirates","25.07211","55.1312","1BR  Full Marina View |  Sparkle Tower","4","404","ﺩ.ﺇ404","AED","false","nightly","404","ﺩ.ﺇ404","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/50295988"
"Dubai, United Arab Emirates","25.07473","55.13601","Pleasant 1BR Apartment in Al Majara 5 Dubai Marina","3","833","ﺩ.ﺇ833","AED","false","nightly","833","ﺩ.ﺇ833","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/48163722"
"Dubai, United Arab Emirates","25.18737","55.26908","Hotel apartment in dubai downtown","2","210","ﺩ.ﺇ210","AED","false","nightly","210","ﺩ.ﺇ210","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/50226095"
"Dubai, United Arab Emirates","25.11449","55.13464","1BR in an Amazing Yacht with Marina Skyline Views","2","793","ﺩ.ﺇ793","AED","false","nightly","793","ﺩ.ﺇ793","AED","false","Private room in boat",,"https://www.airbnb.com/rooms/54201832"
"Dubai, United Arab Emirates","25.033","55.141","Chic Studio at Glamz Residence Tower 1 Al Furjan","2","315","ﺩ.ﺇ315","AED","false","nightly","315","ﺩ.ﺇ315","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/52785618"
"Dubai, United Arab Emirates","25.09305","55.1554","Radisson Blu Hotel Dubai, Media City Room 5","2","324","ﺩ.ﺇ324","AED","false","nightly","324","ﺩ.ﺇ324","AED","false","Room in hotel","4.5","https://www.airbnb.com/rooms/45357959"
"Dubai, United Arab Emirates","25.2641","55.32303","Airport Hotel Room 5 min away from Union Metro St.","2","199","ﺩ.ﺇ199","AED","false","nightly","199","ﺩ.ﺇ199","AED","false","Entire serviced apartment","4.5","https://www.airbnb.com/rooms/49025304"
"Dubai, United Arab Emirates","25.07071","55.13477","Luxury Private Room with Marina view- Close Metro.","2","209","ﺩ.ﺇ209","AED","false","nightly","209","ﺩ.ﺇ209","AED","false","Private room in serviced apartment","4.5","https://www.airbnb.com/rooms/53681709"
"Dubai, United Arab Emirates","25.066","55.233","Vincitore Palacio Italian Style Pool View Studio","2","205","ﺩ.ﺇ205","AED","false","nightly","205","ﺩ.ﺇ205","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/30258737"
"Dubai, United Arab Emirates","25.0889","55.1486","R18201 Ensuite Rm/ Seaview/ 80+floor/Skydive","2","202","ﺩ.ﺇ202","AED","false","nightly","202","ﺩ.ﺇ202","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/9398471"
"Dubai, United Arab Emirates","25.06076","55.21072","DROPPED RATE! New Studio in Square Tower,JVC","2","203","ﺩ.ﺇ203","AED","false","nightly","203","ﺩ.ﺇ203","AED","false","Entire condo",,"https://www.airbnb.com/rooms/52587729"
"Dubai, United Arab Emirates","25.07","55.135","Gorgeous Room with Marina view close to Metro-Tram","2","202","ﺩ.ﺇ202","AED","false","nightly","202","ﺩ.ﺇ202","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/52340778"
"Dubai, United Arab Emirates","25.07407","55.13191","Privet single room with bathroom /Sea view apartmt","1","217","ﺩ.ﺇ217","AED","false","nightly","217","ﺩ.ﺇ217","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/52224000"
"Sheikh Zayed, Dubai, United Arab Emirates","25.20882","55.27323","Luxurious Room located near mustvisit place in Dxb","3","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Private room in serviced apartment","4.5","https://www.airbnb.com/rooms/35814032"
"دبي, United Arab Emirates","25.06678","55.20366","Upscale Studio in JVC!","2","218","ﺩ.ﺇ218","AED","false","nightly","218","ﺩ.ﺇ218","AED","false","Entire loft","4.5","https://www.airbnb.com/rooms/49873341"
" Al Barsha, Dubai, United Arab Emirates","25.10947","55.20367","Amazing 1BHK with balcony Walkable distance to MOE","2","218","ﺩ.ﺇ218","AED","false","nightly","218","ﺩ.ﺇ218","AED","false","Entire serviced apartment","4.5","https://www.airbnb.com/rooms/48225003"
"Dubai, United Arab Emirates","25.08946","55.14787","R49002 Full sea view room/Balcony on 90th floor","2","229","ﺩ.ﺇ229","AED","false","nightly","229","ﺩ.ﺇ229","AED","false","Private room in rental unit","5","https://www.airbnb.com/rooms/26228750"
"Dubai, United Arab Emirates","25.094","55.177","ENTIRELY PRIVATE STUDIO GULF OASIS TECOM","2","215","ﺩ.ﺇ215","AED","false","nightly","215","ﺩ.ﺇ215","AED","false","Room in aparthotel","5","https://www.airbnb.com/rooms/42238516"
"Dubai, United Arab Emirates","25.094","55.177","Entire Studio Barsha Heights Gulf Oasis Hotel","2","215","ﺩ.ﺇ215","AED","false","nightly","215","ﺩ.ﺇ215","AED","false","Room in aparthotel","5","https://www.airbnb.com/rooms/42105391"
"دبي, United Arab Emirates","25.115","55.204","Fully Furnished luxury One BHK Near MOE","2","199","ﺩ.ﺇ199","AED","false","nightly","199","ﺩ.ﺇ199","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/49222528"
"دبي, United Arab Emirates","25.08779","55.14728","Palm View Marina Harboar, Duplex, ensuit, king bed","2","217","ﺩ.ﺇ217","AED","false","nightly","217","ﺩ.ﺇ217","AED","false","Private room in rental unit","5","https://www.airbnb.com/rooms/46002411"
"Dubai, United Arab Emirates","25.07001","55.12972","Cozy studio apartment in the heart of the city","2","230","ﺩ.ﺇ230","AED","false","nightly","230","ﺩ.ﺇ230","AED","false","Entire serviced apartment","4.5","https://www.airbnb.com/rooms/52341175"
"Dubai, United Arab Emirates","25.08961","55.14981","R48201 Private Rm/Beach/Seaview/Higher floor","2","210","ﺩ.ﺇ210","AED","false","nightly","210","ﺩ.ﺇ210","AED","false","Private room in rental unit","5","https://www.airbnb.com/rooms/17157019"
"Dubai, United Arab Emirates","25.08065","55.14022","R44201 Elegant Rm in JBR Opp Beach-1000+Reviews","2","199","ﺩ.ﺇ199","AED","false","nightly","199","ﺩ.ﺇ199","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/8180092"
"Dubai, United Arab Emirates","25.21197","55.27656","Private Room in Downtown with Burj Khalifa View","1","221","ﺩ.ﺇ221","AED","false","nightly","221","ﺩ.ﺇ221","AED","false","Private room in rental unit","5","https://www.airbnb.com/rooms/50371531"
"Dubai, United Arab Emirates","25.178","55.267","Chic Fully Furnished Studio with Canal/Burj View","2","220","ﺩ.ﺇ220","AED","false","nightly","220","ﺩ.ﺇ220","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/45478107"
"Dubai, United Arab Emirates","25.082","55.14","FULL SEA VIEW Private room in 2 beds apartment","1","221","ﺩ.ﺇ221","AED","false","nightly","221","ﺩ.ﺇ221","AED","false","Private room in casa particular","5","https://www.airbnb.com/rooms/53475818"
"Dubai, United Arab Emirates","25.09","55.149","Huge Master Bedroom in luxury apt in Ocean Heights","2","219","ﺩ.ﺇ219","AED","false","nightly","219","ﺩ.ﺇ219","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/30737719"
"Dubai, United Arab Emirates","25.10138","55.15623","⚡️Work from home⭐️ /Full sea &Palm view in Marina","1","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Private room in rental unit","5","https://www.airbnb.com/rooms/42393903"
"Dubai, United Arab Emirates","25.1774","55.2698","Tropical Studio in Dubai Business Bay","2","425","ﺩ.ﺇ425","AED","false","nightly","425","ﺩ.ﺇ425","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53426805"
"Dubai, United Arab Emirates","25.18019","55.26639","Modern Studio with Spacious Balcony in Business Bay!","2","234","ﺩ.ﺇ234","AED","false","nightly","234","ﺩ.ﺇ234","AED","false","Entire loft","4.5","https://www.airbnb.com/rooms/49845913"
"Dubai Marina, Dubai, United Arab Emirates","25.08","55.145","Amazing Studio Near Dubai marina Metro & Tram stns","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Entire condo","4","https://www.airbnb.com/rooms/49974517"
"Dubai, United Arab Emirates","25.09794","55.17606","Cozy room with private balcony in heart of Dubai","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Private room in rental unit","5","https://www.airbnb.com/rooms/38996108"
"Dubai, United Arab Emirates","25.21924","55.28147","Opposite Museum of Future master room","2","198","ﺩ.ﺇ198","AED","false","nightly","198","ﺩ.ﺇ198","AED","false","Private room in condo","5","https://www.airbnb.com/rooms/54063936"
"دبي, United Arab Emirates","25.18579","55.28542","Downtown Dubai Apartment","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/33177530"
"Dubai, United Arab Emirates","25.05052","55.21353","Beautiful Entire Flat With Modern Furniture","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/53655434"
"Dubai, United Arab Emirates","25.077","55.147","Beautiful Spacious 1BR in JLT","2","219","ﺩ.ﺇ219","AED","false","nightly","219","ﺩ.ﺇ219","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/26215597"
"Dubai, United Arab Emirates","25.08945","55.14745","R19002 Full Sea-view room on 90th floor/ beach","2","229","ﺩ.ﺇ229","AED","false","nightly","229","ﺩ.ﺇ229","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/24795818"
"Dubai, UAE, United Arab Emirates","25.122","55.397","New 1BR Axis Residence6 wt Balcony Park View","3","210","ﺩ.ﺇ210","AED","false","nightly","210","ﺩ.ﺇ210","AED","false","Entire condo",,"https://www.airbnb.com/rooms/33143321"
"Dubai, United Arab Emirates","25.17938","55.27057","Welcoming Studio in Business Bay","2","219","ﺩ.ﺇ219","AED","false","nightly","219","ﺩ.ﺇ219","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/48223304"
"Dubai, United Arab Emirates","25.19031","55.2823","Chic Studio | ❤ of the Downtown | by bnbmehomes","2","228","ﺩ.ﺇ228","AED","false","nightly","228","ﺩ.ﺇ228","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/47781052"
"Dubai, United Arab Emirates","25.03888","55.21806","Modern One bedroom Sport City. View Roof top Pool","3","216","ﺩ.ﺇ216","AED","false","nightly","216","ﺩ.ﺇ216","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/41951483"
"Dubai, United Arab Emirates","25.06555","55.13757","Modern Spacious Studio with Sea View || JLT","2","222","ﺩ.ﺇ222","AED","false","nightly","222","ﺩ.ﺇ222","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/51547926"
"Dubai, United Arab Emirates","25.06641","55.20854","The lavish LOFT - RAMADAN SPECIAL OFFER","2","234","ﺩ.ﺇ234","AED","false","nightly","234","ﺩ.ﺇ234","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/53715563"
"Dubai, United Arab Emirates","25.08231","55.14012","4201R1 Luxury Ensuite Room in JBR-Opp Beach","2","222","ﺩ.ﺇ222","AED","false","nightly","222","ﺩ.ﺇ222","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/22881548"
"Dubai, United Arab Emirates","25.127","55.403","Mirage 1 Residence Modern Apartment with Balcony","4","233","ﺩ.ﺇ233","AED","false","nightly","233","ﺩ.ﺇ233","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/33601189"
"Dubai, United Arab Emirates","25.06813","55.14178","LAZ - Cozy Furnished Studio with Balcony near Metro","2","233","ﺩ.ﺇ233","AED","false","nightly","233","ﺩ.ﺇ233","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/31272986"
"Dubai, United Arab Emirates","25.21056","55.27451","Opposite Financial Center Metro Station, Studio","2","235","ﺩ.ﺇ235","AED","false","nightly","235","ﺩ.ﺇ235","AED","false","Entire serviced apartment","4","https://www.airbnb.com/rooms/42845899"
"دبي, United Arab Emirates","25.07512","55.14625","Funky Studio in JLT","2","227","ﺩ.ﺇ227","AED","false","nightly","227","ﺩ.ﺇ227","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/48037190"
"Dubai, United Arab Emirates","25.191","55.27245","1003- Furnished apartment near Gulf food festival","2","229","ﺩ.ﺇ229","AED","false","nightly","229","ﺩ.ﺇ229","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/54374901"
"Dubai, United Arab Nationals, United Arab Emirates","25.18766","55.27065","Canal view apartment","2","236","ﺩ.ﺇ236","AED","false","nightly","236","ﺩ.ﺇ236","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/35407680"
"Dubai, United Arab Emirates","25.077","55.146","Spacious and Luxurious Studio in the Heart of JLT!","2","231","ﺩ.ﺇ231","AED","false","nightly","231","ﺩ.ﺇ231","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/34488397"
"Dubai, United Arab Emirates","25.11211","55.14106","Lovely 2BR + extra room | Green Park View | NEW","5","221","ﺩ.ﺇ221","AED","false","nightly","221","ﺩ.ﺇ221","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/53885403"
"Dubai, United Arab Emirates","25.039","55.221","The Matrix Tower Catchy 1Bedroom","3","236","ﺩ.ﺇ236","AED","false","nightly","236","ﺩ.ﺇ236","AED","false","Entire condo","5","https://www.airbnb.com/rooms/34691768"
"Dubai, United Arab Emirates","25.124","55.4","Binghatti Standard Studio Apartments at DSO","2","201","ﺩ.ﺇ201","AED","false","nightly","201","ﺩ.ﺇ201","AED","false","Entire condo",,"https://www.airbnb.com/rooms/22090468"
"Dubai, United Arab Emirates","25.18003","55.2702","BRAND NEW STUDIO, Heart of Business Bay","2","215","ﺩ.ﺇ215","AED","false","nightly","215","ﺩ.ﺇ215","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/48050402"
"Dubai, United Arab Emirates","25.04226","55.20869","Comfy Apartment Steps Away from the Bus Station","3","207","ﺩ.ﺇ207","AED","false","nightly","207","ﺩ.ﺇ207","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/24953542"
"Dubai, United Arab Emirates","25.09022","55.1473","R18901 Ensuite/sea view/Beach/Higher floor","2","198","ﺩ.ﺇ198","AED","false","nightly","198","ﺩ.ﺇ198","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/17140555"
"Dubai, United Arab Emirates","25.02632","55.15844","Brand new Dubai apartment in prime location","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/24906400"
"Dubai, United Arab Emirates","25.06262","55.21613","Spacious & attractive fully furnished1BHK in Dubai","3","220","ﺩ.ﺇ220","AED","false","nightly","220","ﺩ.ﺇ220","AED","false","Entire serviced apartment",,"https://www.airbnb.com/rooms/54408009"
"Dubai, United Arab Emirates","25.18429","55.26087","Apt In Business Bay - The ❤ of Dubai | bnbmehomes","2","223","ﺩ.ﺇ223","AED","false","nightly","223","ﺩ.ﺇ223","AED","false","Entire condo","3.5","https://www.airbnb.com/rooms/52230998"
"دبي, United Arab Emirates","25.05076","55.21283","elegant apartment with new and 5 stars furniture","2","203","ﺩ.ﺇ203","AED","false","nightly","203","ﺩ.ﺇ203","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/49992287"
"Dubai, United Arab Emirates","25.18522","55.287","Lovely master bedroom- burj Khalifa & canal views","2","210","ﺩ.ﺇ210","AED","false","nightly","210","ﺩ.ﺇ210","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/53244443"
"Dubai, United Arab Emirates","25.11649","55.1943","Superior One Bedroom Apartment - Twin Bed","2","212","ﺩ.ﺇ212","AED","false","nightly","212","ﺩ.ﺇ212","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/52821064"
"Dubai, United Arab Emirates","25.0549","55.19979","Chaima Elegantly furnished brand new with balcony","2","225","ﺩ.ﺇ225","AED","false","nightly","225","ﺩ.ﺇ225","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/45705460"
"Dubai, United Arab Emirates","25.03786","55.219","Al Ashrafia Holiday Homes-1 BDR Medalist Building","3","225","ﺩ.ﺇ225","AED","false","nightly","225","ﺩ.ﺇ225","AED","false","Entire serviced apartment","5","https://www.airbnb.com/rooms/22895161"
"Dubai, United Arab Emirates","25.04585","55.20568","Sky View High Floor Modern 1 BR in JVC","3","215","ﺩ.ﺇ215","AED","false","nightly","215","ﺩ.ﺇ215","AED","false","Entire serviced apartment","5","https://www.airbnb.com/rooms/16317936"
"Furjan , Dubai, United Arab Emirates","25.035","55.143","Modern studio in Al Furjan! Very close to Metro!","2","232","ﺩ.ﺇ232","AED","false","nightly","232","ﺩ.ﺇ232","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/52120270"
"Dubai, United Arab Emirates","25.10313","55.17406","Great choice for executives, families & colleagues","2","225","ﺩ.ﺇ225","AED","false","nightly","225","ﺩ.ﺇ225","AED","false","Room in serviced apartment","4.5","https://www.airbnb.com/rooms/33056451"
"Dubai, United Arab Emirates","25.08928","55.14929","Full seaview room w/large terrace in Ocean Heights","2","215","ﺩ.ﺇ215","AED","false","nightly","215","ﺩ.ﺇ215","AED","false","Private room in rental unit","5","https://www.airbnb.com/rooms/39540894"
"Dubai, United Arab Emirates","25.07081","55.13429","Big Studio With Balcony&Nice View@Marina/JBR/Metro","2","219","ﺩ.ﺇ219","AED","false","nightly","219","ﺩ.ﺇ219","AED","false","Entire rental unit","3.5","https://www.airbnb.com/rooms/41847469"
"Dubai, United Arab Emirates","25.194","55.279","Burj Khalifa View - Luxury 2 Bed in Downtown Dubai","4","820","ﺩ.ﺇ820","AED","false","nightly","820","ﺩ.ﺇ820","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/49843538"
"Dubai, United Arab Emirates","25.06579","55.2074","Stunning and Spacious Studio in JVC","2","226","ﺩ.ﺇ226","AED","false","nightly","226","ﺩ.ﺇ226","AED","false","Entire loft",,"https://www.airbnb.com/rooms/53930388"
"Dubai, United Arab Emirates","25.08893","55.14859","R16304 Ensuite Rm Opp SkyDive,Beach-1200+Reviews!","2","206","ﺩ.ﺇ206","AED","false","nightly","206","ﺩ.ﺇ206","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/17139200"
"Dubai, United Arab Emirates","25.20979","55.27344","Entire Studio Apartment with kitchenette","2","235","ﺩ.ﺇ235","AED","false","nightly","235","ﺩ.ﺇ235","AED","false","Entire serviced apartment","4","https://www.airbnb.com/rooms/48806962"
"دبي, United Arab Emirates","25.048","55.243","Park Inn by Radisson, Dubai Motor City (1)","2","199","ﺩ.ﺇ199","AED","false","nightly","199","ﺩ.ﺇ199","AED","false","Room in hotel","5","https://www.airbnb.com/rooms/42992596"
"Dubai, United Arab Emirates","25.094","55.177","Entire Studio at Media city/Gulf Oasis Hotel TECOM","2","225","ﺩ.ﺇ225","AED","false","nightly","225","ﺩ.ﺇ225","AED","false","Room in aparthotel","4.5","https://www.airbnb.com/rooms/42629140"
"Dubai, United Arab Emirates","25.07119","55.14166","★ Stylish & Classy Studio in JLT - Accommodates 4!","4","223","ﺩ.ﺇ223","AED","false","nightly","223","ﺩ.ﺇ223","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/47282919"
"Dubai, United Arab Emirates","25.08724","55.14717","Explore Dubai from High End Dubai Marina Apartment","4","208","ﺩ.ﺇ208","AED","false","nightly","208","ﺩ.ﺇ208","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/44468442"
"Dubai, United Arab Emirates","25.05129","55.21327","newly furnished with city view oxford Residence","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/49677870"
"Dubai, United Arab Emirates","25.06534","55.13936","Spacious Colourful Studio in JLT","3","197","ﺩ.ﺇ197","AED","false","nightly","197","ﺩ.ﺇ197","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/46742804"
"Dubai, United Arab Emirates","25.04207","55.21005","2 Minutes to bus station-Golf View one- bedroom.","3","207","ﺩ.ﺇ207","AED","false","nightly","207","ﺩ.ﺇ207","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/24624320"
"Dubai, United Arab Emirates","25.0429","55.13835","Bright studio in Discovery Garden! Sleeps 2!","2","199","ﺩ.ﺇ199","AED","false","nightly","199","ﺩ.ﺇ199","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/45539992"
"Dubai, United Arab Emirates","25.06652","55.13813","Studio Apartment with Stunning Views in JLT","2","206","ﺩ.ﺇ206","AED","false","nightly","206","ﺩ.ﺇ206","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/52709736"
"Dubai, United Arab Emirates","25.06503","55.20918","Lovely Studio by the pool","2","211","ﺩ.ﺇ211","AED","false","nightly","211","ﺩ.ﺇ211","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/54027564"
"Dubai, United Arab Emirates","25.11624","55.39094","Stylish Studio | Silicon Oasis | by bnbme homes","2","207","ﺩ.ﺇ207","AED","false","nightly","207","ﺩ.ﺇ207","AED","false","Entire condo","5","https://www.airbnb.com/rooms/49706549"
